name,address,city,postal,phone,website,email
Rhema Childcare Centre Ltd.,7381 Curtis St,Burnaby,V5A 1K1,(604) 299-4817,,
Rising Gems Early Learning Centre,5237 Carleton Crt,Burnaby,V5H 2N4,(604) 566-6648,,
Sakura Childcare The Annex,3893 Hurst St,Burnaby,V5J 1M4,(604) 657-7310,,
Sakura Childcare The Third,6776 Gilley Ave,Burnaby,V5H 3W9,(778) 858-7216,,
Smilestones Junior Kindergarten Inc.,4162 Norland Ave,Burnaby,V5G 3S8,(604) 298-9006,,
South Slope Out Of School Care,4446 Watling St,Burnaby,V5J 5H3,(604) 419-0806,,
Springtree Montessori School,6693 Brantford Ave,Burnaby,V5E 2R9,(778) 862-9399,,
St. Alban's The Martyr Day Care,7717 19Th Ave,Burnaby,V3N 1E8,(604) 522-6228,,
St. Francis De Sales Preschool,6681 Arcola St,Burnaby,V5E 1H2,(604) 434-3311,,
Starlight Child Care Centre,8547 11Th Ave,Burnaby,V3N 2P6,(778) 389-9669,,
Stride Avenue Neighbourhood Care,7014 Stride Ave,Burnaby,V3N 1T4,(604) 527-0444,,
Summerhill Montessori,1600 Cliff Ave,Burnaby,V5A 2K2,(604) 294-0240,,
The Grove Out Of School Childcare Program,8525 Forest Grove Dr,Burnaby,V5A 4H5,(604) 420-5001,,
Three Bears Centre,9887 Cameron St,Burnaby,V3J 1M3,(604) 444-3302,,
Tiny Town Childcare Centre,5747 Gilpin St,Burnaby,V5G 2J1,(604) 433-6110,,
Toma's Montessori Childcare,7870 6Th St,Burnaby,V3N 3N3,(778) 773-8507,,
Treasure Island School Age Care,3883 Triumph St,Burnaby,V5C 1Y6,(604) 723-1837,,
Tree House Infant And Toddler Daycare,6897 Sussex Ave,Burnaby,V5J 3V1,(778) 387-8009,,
Village Day Care,3290 Ganymede Dr,Burnaby,V3J 1A4,(604) 421-3064,,
Weave Childcare Centre,3905 Norland Ave,Burnaby,V5G 4T8,(778) 321-5467,,
Wonderworld Montessori Academy-Metrotown,6390 Silver Ave,Burnaby,V5H 0E1,(604) 612-4254,,
Yu's Montessori School In Burnaby,380 Hythe Ave S,Burnaby,V5B 3H9,(604) 866-2904,,
A&N Academic Montessori School Ltd.,529 Queens Ave,New Westminster,V3L 1K2,(778) 387-8808,,
Abc Academy-Children's Learning Center,37 8Th Ave,New Westminster,V3L 1X6,(604) 805-2402,,
Academics Prekindergarten Royal City,300-628 Sixth Ave,New Westminster,V3M 6Z1,(778) 398-4769,,
Archer Daycare,310 Archer St,New Westminster,V3L 4E2,(604) 525-6186,,
Blessed Generations Academy In Royal City,501 4Th Ave,New Westminster,V3L 1S2,(604) 618-4767,,
Blue Castle Kidz Academy,808 Dublin St,New Westminster,V3M 2Y6,(778) 989-2574,,
Brightlights At The Stage,230-50 Lorne St,New Westminster,V3M 6G3,(604) 518-1291,,
Cambridge Montessori Children's Centre,57 7Th Ave,New Westminster,V3L 1V9,(778) 668-7188,,
Douglas College Ece Center (New Westminster),Room 2814 - 700 Royal Ave,New Westminster,V3L 5B2,(604) 527-5632,,
Early Steps Academy Queens Park,601 Queens Ave,New Westminster,V3M 1L1,(604) 779-6541,,
Ewen Childcare Centre,527 Ewen Ave,New Westminster,V3M 5B7,(604) 916-3178,,
Fraser Montessori Daycare,1408 Fifth Ave,New Westminster,V3M 1Z5,(604) 553-0781,,
Frog Hollow Montessori House,529 Queens Ave,New Westminster,V3L 1K2,(604) 521-1355,,
Glenbrooke Daycare,320 8Th Ave,New Westminster,V3L 1Y2,(604) 522-0666,,
Golden Sunshine Daycare Centre,1320 Seventh Ave,New Westminster,V3M 2K1,(778) 223-6676,,
Graham Montessori School,2-1001 Royal Ave,New Westminster,V3M 1K3,(778) 397-0191,,
Growing Hands Childcare Centre,1188 Eighth Ave,New Westminster,V3M 2R6,(778) 899-1797,,
Happy Learning Child Care Centre,2201 Eighth Ave,New Westminster,V3M 2T9,(604) 553-4611,,
Heartland Montessori Child Care,249 Dawe St,New Westminster,V3M 5N1,(604) 715-0050,,
Inspirations Montessori School Newwest,204 - 810 Quayside Drive,New Westminster,V3M 6B9,(604) 566-8886,,
Just B4 Queensborough,833 Salter St,New Westminster,V3M 6G8,(604) 517-6398,,
Kids Academy Daycare,361 Pembina St,New Westminster,V3M 5J5,(604) 600-3019,,
Klub Kelvin Out-Of-School Care,1010 Hamilton St,New Westminster,V3M 2M9,(604) 517-6088,,
Laugh And Learn Children Centre,101-335 Carnarvon St,New Westminster,V3L 1B9,(604) 526-1414,,
Learn N' Play Early Learning Centre Inc.,335 Columbia St E,New Westminster,V3L 3W8,(604) 553-0461,,
Little Jj's Group Childcare Ltd.,343 8Th Ave E,New Westminster,V3L 4K7,(604) 525-1678,,
Little Lambs Childcare Center,613 Queens Ave,New Westminster,V3M 1L1,(604) 515-8212,,
Merseyside Early Learning Centre Inc.,401 Ewen Ave,New Westminster,V3M 5B5,(778) 899-0983,,
Mongio Early Learning Center,600 Royal Ave,New Westminster,V3M 1J3,(604) 553-8988,,
Montessori Minds Childcare Centre Ltd #2,526 1310 Cariboo St,New Westminster,V3M 1X2,(778) 837-9496,,
Park Place Out-Of-School Care,521 Fader St,New Westminster,V3L 3T4,(604) 540-1688,,
Petite Academy Inc.,632 Carnarvon St,New Westminster,V3M 1E5,(778) 773-5695,,
Pink Bunny Daycare Ltd,207 Pembina St,New Westminster,V3M 5J1,(604) 600-7486,,
Playwest Kids Out-Of-School Care,1714 8 Ave,New Westminster,V3M 2S7,(604) 517-6078,,
Polka Dot Fine Art & Education,203-800 mcbride Blvd,New Westminster,V3L 2B8,(604) 343-6644,,
Precious Early Years Childcare,733 Thirteenth St,New Westminster,V3M 4M6,(604) 515-2808,,
Precious Early Years Childcare Inc.,818 Twentieth St,New Westminster,V3M 4W8,(604) 525-8186,,
Precious School Years Childcare,1210 Kingston St,New Westminster,V3M 2N1,(778) 999-8637,,
Qayqayt Children's Centre,91 Courtney Cres,New Westminster,V3L 4M1,(604) 540-0431,,
Qayqayt Seamless Day,85 Merivale St,New Westminster,V3L 0G2,(604) 220-4481,,
Qe Clubhouse & Kids Borough,833 Salter St,New Westminster,V3M 6G8,(778) 237-4383,,
Quayside Child Care Centre,710 Quayside Dr,New Westminster,V3M 0P3,(604) 537-8481,,
Queen's Park Daycare,131 Third St,New Westminster,V3L 2R1,(604) 521-5680,,
Queen's Park Preschool,"Centennial Lodge, Queens Pk.",New Westminster,V3M 6W6,(604) 526-1153,,
Radiance Childcare Centre,613 Queens Ave,New Westminster,V3M 1L1,(778) 686-6330,,
Ready Set Grow Children's Centre,1714 Eighth Ave,New Westminster,V3M 2S7,(604) 526-9788,,
Riverside Childcare,140-1110 Ewen Ave,New Westminster,V3M 5E4,(604) 354-1180,,
Royal Academy,425 Sixth St,New Westminster,V3L 3B1,(778) 388-1700,,
Skwo:Wech Children's Center,331 Richmond St,New Westminster,V3L 4B7,(604) 562-5092,,
Spencer's Lane,605 Second St,New Westminster,V3L 5R9,(236) 881-2361,,
Starlight Child Care Ltd.,1-1001 Royal Ave,New Westminster,V3M 1K3,(778) 859-4100,,
Tiny Hoppers Early Learning Queensborough,F120 - 805 Boyd St,New Westminster,V3M 5G7,(604) 873-3921,,
Tulip Childcare Center,427 E Columbia St,New Westminster,V3L 3X4,(604) 360-5556,,
Urban Academy,466 Rousseau St,New Westminster,V3L 3R3,(604) 524-2211,,
We Care Childcare - Children's Learning Centre,602 12Th St,New Westminster,V3M 4J2,(604) 553-4064,,
1 Children's Choice Daycare Ltd.,11723 75A Ave,Delta,V4C 1J6,(604) 715-0782,,
1St Step Montessori Inc - Sunbury Hall,10409 Dunlop Rd,Delta,V4C 2L1,(604) 417-3290,,
Aird's Kidzone Learning Centre Ltd,5025 12 Ave,Delta,V4M 2A7,(604) 943-9179,,
Alphabetz Daycare,7929 120Th St,Delta,V4C 6P6,(604) 597-0398,,
Aurostar Montessori Children Centre (Delta),11040 River Rd,Delta,V4C 2S2,(236) 868-3450,,
Branches A Nature Play School,11736 Ridgecrest Dr,Delta,V4E 3A5,(778) 882-7736,,
Bright Eyes Academy Inc,4629 51 St,Delta,V4K 2V8,(604) 946-0896,,
Bright Eyes Academy Inc @ Brooke,8718 Delwood Dr,Delta,V4C 3Z9,(604) 583-8950,,
Bright Eyes Academy Inc At Holly,4669 62 St,Delta,V4K 3L8,(604) 940-5999,,
Bright Horizons Children’S Early Learning Center,5-1835 56 St,Delta,V4L 2B4,(604) 783-4462,,
Brilliant Butterflies Children's Learning Centre,11655 86 Ave,Delta,V4C 2X5,(604) 961-6934,,
Brilliant Kids Montessori Childcare Centre,11706 96Th Ave,Delta,V4C 3W7,(604) 498-2128,,
C&S Child Care,4625 62Nd St,Delta,V4K 3L8,(604) 809-7558,,
Caterpillar Fun House #2,11601 82 Ave,Delta,V4C 2C3,(604) 710-8451,,
Cloudberries,6897 120Th St,Delta,V4E 2A8,(604) 431-6072,,
Creation Station Day Care,5545 Ladner Trunk Rd,Delta,V4K 1X1,(604) 940-8077,,
Debbie's Daycare On Main,10309 Main St,Delta,V4C 2P3,(604) 250-7117,,
Delta Christian School,4789 53 St,Delta,V4K 2Y9,(604) 946-2514,,
Delta Daycare Inc,7675 116A St,Delta,V4C 5Y3,(778) 558-8680,,
Delta Funtime Out Of School Care,9316 116 St,Delta,V4C 5W9,(604) 584-5452,,
Elfi First School,10727 Delsom Cres,Delta,V4C 0A8,(604) 998-7980,,
First Steps Preschool,1988 56 St,Delta,V4L 2B1,(604) 943-8244,,
Global Montessori Tsawwassen Childcare,402 English Bluff Rd,Delta,V4M 2N2,(604) 562-5588,,
Hilltop Christian Child Care,6749 120 St,Delta,V4E 2A7,(604) 594-0910,,
Kids In Paradise,25-1835 56 St,Delta,V4L 2L9,(604) 948-5436,,
Kids Zone Child Care Centre Ltd,1115 51A St,Delta,V4M 2Y2,(604) 580-6151,,
Kidzone Learning Centre South Ltd,735 Gilchrist Dr,Delta,V4M 3L4,(778) 701-8952,,
Kim's Daycare,11157 Huff Blvd,Delta,V4E 2E9,(604) 591-7364,,
Ladner Animal Crackers,5160 Central Ave,Delta,V4K 2H2,(604) 940-0327,,
Leap Forward Out Of School Care,9240 112Th St,Delta,V4C 4X8,(236) 978-8141,,
Little Koala Montessori Academy Delta,5267 Ladner Trunk Rd,Delta,V4K 1W4,(778) 999-9229,,
Little Koala Montessori Academy Ladner,C-5229 Ladner Trunk Road,Delta,V4K 5B6,(780) 630-7878,,
Mamacare Daycare Ltd,#2 - 8555 120Th St,Delta,V4C 6R2,(778) 201-2110,,
Neverland Children's Centre,3900 Arthur Dr,Delta,V4K 3N5,(604) 940-4131,,
One World Childcare Center,7655 120Th St,Delta,V4C 6P6,(604) 726-0404,,
Power House Junior Kindergarten Ltd.,A - 7035 120Th St,Delta,V4E 2A9,(604) 417-0128,,
Reach Development Preschool South Delta,5050 47 Ave,Delta,V4K 0C8,(604) 946-6622,,
Sandpiper,5955 17A Ave,Delta,V4L 1J7,(236) 883-1234,,
Sapphire Montessori Academia Inc,11315 75 Ave,Delta,V4C 1H4,(604) 999-8162,,
Smiley Faces Childcare Centre #3,204-10855 80 Ave,Delta,V4C 1W4,(604) 543-1488,,
South Delta Wee Acorn Academy,5624 Ladner Trunk Rd,Delta,V4K 1X4,(604) 218-7607,,
South Delta Wee Childcare Inc,4750 57 St,Delta,V4K 3C9,(778) 995-5985,,
South Delta Wee Clubhouse,4737 57 St,Delta,V4K 4C7,(604) 376-3443,,
Sprouts Early Learning,5300 44Th Ave,Delta,V4K 1C7,(604) 649-3675,,
Sunny Town Childcare North,1631 56 St,Delta,V4L 2B2,(778) 999-1015,,
Sunny Town Village,5008 47A Ave,Delta,V4K 1T8,(778) 873-5008,,
Sunshine Hills Parent Participation,6750 Carncross Cres,Delta,V4E 2L5,(604) 596-2515,,
The Rainbow Connection Children's Centre At Pebble Hill,246 52A St,Delta,V4M 2Z8,(604) 250-3480,,
Tree Of Life Daycare Inc.,4381 46 A Street,Delta,V4K 2M2,(778) 878-7933,,
Tsawwassen Lf Preschool Ltd,5025 12 Ave,Delta,V4M 2A7,(604) 202-4711,,
Young Riders Childcare,115-1077 56 St,Delta,V4L 2A2,(778) 999-1949,,
Smuyuq'wa' Lelum Ece Centre,4602 Blue Heron Dr,Tsawwassen,V4M 4G2,(604) 943-2112,,
Tsawwassen First Nation Youth Centre,2300 Falcon Way,Tsawwassen,V4M 4G2,(604) 790-7760,,
Abc Montessori Children's Centre,3629 Fraser St,Vancouver,V5V 4C7,(604) 727-2891,,
Abc University Daycare,4595 8Th Ave W,Vancouver,V6R 2A4,(604) 228-5885,,
Acorn-Eight Oaks Day Care Centre,103 3637 Cambie St,Vancouver,V5Z 2X3,(604) 872-0022,,
Appu Child Care Centre,614 48Th Ave E,Vancouver,V5W 2E6,(604) 322-7433,,
Arbutus Child Care & Fine Art Learning Center,4051 Macdonald St,Vancouver,V6L 2N8,(778) 891-1600,,
Arbutus Montessori Child Care Centre,2636 Oliver Cres,Vancouver,V6L 1S7,(604) 760-0947,,
Baby Shark,7308 Main Street,Vancouver,V5X 3J5,(778) 829-9650,,
Bayview Community Preschool,3505 W 7Th Ave,Vancouver,V6R 3L1,(236) 996-9098,,
Bean Sprouts,3323 23Rd Ave E,Vancouver,V5R 1B8,(778) 997-1058,,
Benjamin Childcare,6294 St Catherines St,Vancouver,V5W 3G6,(604) 355-5792,,
Blue Spruce Montessori Childrens House,3302 25Th Ave E,Vancouver,V5R 1J8,(604) 375-4953,,
Brainbridge Bilingual Education & Fine Arts Centre,2295 E 61,Vancouver,V5P 2K5,(604) 322-6830,,
Bright Owlets Childcare And Learning Centre,320 43Rd Ave E,Vancouver,V5W 1T3,(604) 225-9240,,
Brightsky Childcare Centre,666 E 63Rd Ave,Vancouver,V5X 2K4,(778) 919-2945,,
Brock Junction After School Program,4860 Main St,Vancouver,V5V 3R8,(604) 323-8370,,
Calypso Montessori School Bc Ltd.,2474 Prince Edward St,Vancouver,V5T 3M8,(604) 266-4416,,
Cambie Montessori Children Centre,3535 Cambie St,Vancouver,V5Z 2W9,(604) 558-3535,,
Carnarvon Community Group Child Care,3350 Balaclava St,Vancouver,V6L 2S6,(604) 731-7007,,
Chee In A Tree Childcare,938 52Nd Ave W,Vancouver,V6P 1H3,(604) 618-8584,,
Cityreach Out Of School Care,2650 Slocan St,Vancouver,V5M 4E9,(604) 254-2489,,
Coal Harbour Kids Care,480 Broughton St,Vancouver,V6G 3H4,(604) 718-8229,,
Coastal Preschool,1160 W Georgia St,Vancouver,V6E 3H7,(604) 684-8475,,
Collingwood School Age Child Care Centre,107 3417 Euclid Ave,Vancouver,V5R 6H2,(604) 412-3836,,
Community Montessori Children's Centre,1461 19 Ave E,Vancouver,V5N 2H9,(604) 874-4622,,
Compass Educare - St. David,2475 Franklin St,Vancouver,V5K 1X3,(604) 312-0365,,
Corpus Christi Child Care Centre,2362 Waverley Ave,Vancouver,V5P 4K5,(604) 321-1117,,
Creative Kids Montessori & Fine Arts Academy (Multi-Age),2663 West King Edward,Vancouver,V6L 1T5,(604) 612-9281,,
Creative Minds Early Learning Centre,5351 Camosun St,Vancouver,V6N 2C4,(604) 263-4711,,
Creekview Tiny Tots (18Mths - 3Yrs Gdc),1483 Lamey's Mill Rd,Vancouver,V6H 3Y7,(604) 742-0212,,
Daisy Academy Montessori Preschool,8886 Hudson St,Vancouver,V6P 4N2,(604) 726-8003,,
Dicken's Out Of School Care,1010 17Th Ave E,Vancouver,V5V 0A6,(604) 875-9111,,
Discover Possibilities,3192 Queens Ave,Vancouver,V5R 4T5,(604) 336-6488,,
Donguri Preschool,3214 10Th Ave W,Vancouver,V6K 2L2,(778) 838-2011,,
Douglas Park Preschool,801 22Nd Ave W,Vancouver,V5Z 1Z8,(604) 257-8134,,
Dunbar Memorial Preschool,4747 Dunbar St,Vancouver,V6S 2H2,(604) 218-3840,,
Dunbar-Queen Elizabeth Group Child Care,4102 16Th Ave W,Vancouver,V6R 3E3,(604) 224-1125,,
Early Beginnings Multi-Age Child Care,2643 mcgill St,Vancouver,V5K 1H2,(604) 255-2579,,
Elite Montessori Academy,101-3641 29Th Ave W,Vancouver,V6S 1T5,(604) 221-0242,,
Elite Montessori Academy Blenheim Group Care,4720 Blenheim St,Vancouver,V6L 3A6,(604) 420-9622,,
Evergreen Montessori Preschool,3860 Trafalgar St,Vancouver,V6L 2M4,(604) 736-8373,,
Extra Steps Preschool,726 16Th Ave W,Vancouver,V5Z 1S7,(604) 569-0388,,
False Creek Out Of School Care,1318 Cartwright St,Vancouver,V6H 3R8,(604) 257-6998,,
Family Montessori School,1099 Sitka Sq,Vancouver,V6H 3P8,(604) 224-2643,,
Forget-Me-Not Montessori School,6184 Ash St,Vancouver,V5Z 3G9,(604) 324-1035,,
Franklin Community Preschool,250 Skeena St,Vancouver,V5K 4N8,(604) 291-9310,,
Fraser Montessori Children's House,6858 Fraser St,Vancouver,V5X 3V1,(778) 996-0590,,
Fraserhood Childcare Centre,4585 Prince Albert St,Vancouver,V5V 4K3,(604) 724-6818,,
Fraserview Montessori Preschool And Kindergarten,1992 Prestwick Dr,Vancouver,V5P 2E9,(604) 324-4324,,
Garderie L'ile Aux Enfants,5445 Baillie St,Vancouver,V5Z 3M6,(604) 736-5056,,
Gingerbread House Day Care,3350 54Th Ave E,Vancouver,V5S 1Z3,(604) 433-4819,,
Global Montessori Centre,8860 Hudson St,Vancouver,V6P 4N2,(604) 558-1150,,
Good Shepherd Daycare,7416 Victoria Dr,Vancouver,V5P 3Z3,(604) 325-8299,,
Graham Bruce School Age Child Care Centre,3633 Tanner St,Vancouver,V5R 5P7,(604) 435-0323,,
Grassroots Early Learning And Care,3066 E 23Rd Ave,Vancouver,V5R 1B3,(672) 999-5287,,
Grenfell School Age Child Care Centre,5987 Prince Albert St,Vancouver,V5W 3E2,(604) 434-9994,,
Happy Corner Parent Participation Preschool,3434 Falaise Ave,Vancouver,V5M 4C1,(604) 433-7923,,
Hastings Community Out Of School Care,3096 Hastings St E,Vancouver,V5K 2A3,(604) 718-6232,,
House Of Montessori Daycare,6599 Berkeley St,Vancouver,V5S 2J5,(604) 417-1505,,
Ikoka Childcare Learning Center,7808 Ross St,Vancouver,V5X 4C2,(778) 861-7446,,
Jcc B'raysheet Toddler Daycare,950 41 Ave W,Vancouver,V5Z 2N7,(604) 257-5162,,
Jericho Kids' Club 2 (General Gordon Schoolhouse),2268 Bayswater St,Vancouver,V6K 4P5,(604) 736-4080,,
Jolly Sprouts Childcare Centre - 64Th Avenue,286 64Th Ave E,Vancouver,V5X 2M6,(604) 833-7191,,
Kensington Preschool,5175 Dumfries St,Vancouver,V5P 3A2,(604) 874-4231,,
Kerrisdale Little Owl's Preschool,109 5851 West Boulevard,Vancouver,V6M 3W9,(778) 549-2520,,
Kid's World Out Of School Care,7505 Arbutus,Vancouver,V6P 5T3,(604) 269-6612,,
Kiddy Junction Academy Division Ii,8686 Hudson St,Vancouver,V6P 4N2,(604) 558-2552,,
Kids Care Preschool,7715 Muirfield Dr,Vancouver,V5S 2L5,(604) 325-5213,,
Kids Club,2855 Acadia Rd,Vancouver,V6T 1S1,(604) 827-9232,,
Kids Learning Center,2797 50Th Ave E,Vancouver,V5S 1N6,(778) 628-3243,,
Killarney Park Preschool,6426 Kerr Str,Vancouver,V5S 3C1,(604) 435-7455,,
Kit's Cottage Day Care,2926 5Th Ave W,Vancouver,V6K 1T6,(604) 737-2440,,
Kitsilano Area Childcare Centre,2041 6Th Ave W,Vancouver,V6J 1R8,(604) 732-6327,,
Kitsilano Neighbourhood House Hudson Preschool,1530 Maple St,Vancouver,V6J 3L3,(604) 733-8674,,
Kitsilano Neighbourhood House Hudson School Age Care,1530 Maple St,Vancouver,V6J 0H8,(604) 731-1618,,
Kiwassa In Norah Davis (Kind) Out Of School Care,2320 Franklin St,Vancouver,V5L 1S1,(604) 671-8435,,
Kiwassa-Longhouse Out Of School Care Program,2595 Franklin St,Vancouver,V5K 1X5,(604) 254-5401,,
La Calypso,1555 7Th Ave W,Vancouver,V6J 1S1,(604) 924-2457,,
La Garderie,Rm 160 B - 1166 W 14Th,Vancouver,V6H 1P6,(604) 736-3238,,
Le Soleil Montessori Children's House,6318 Tyne St,Vancouver,V5S 4L8,(604) 436-1223,,
Le Soleil Montessori Infant Community Ltd.,5398 Nanaimo St,Vancouver,V5P 4J4,(778) 689-4608,,
Les Petits Artistes Montessori Centre,3150 Ash St,Vancouver,V5Z 3C9,(604) 569-1206,,
Les Petits Artistes Montessori Centre,3146 Ash St,Vancouver,V5Z 3C9,(604) 569-0555,,
Lift Early Learning Centre,2485 20Th Ave W,Vancouver,V6L 1G6,(604) 738-7880,,
Lift Early Learning Centre,4069 40Th Ave W,Vancouver,V6N 3B9,(778) 952-6808,,
Little Cedar School Age Care - Commercial Street,3472 Commercial St,Vancouver,V5N 4E9,(604) 872-3303,,
Little Fish Daycare,2319 17Th Ave E,Vancouver,V5N 4Y1,(604) 336-9730,,
Little Monsters Academy - Mountain View,4866 Fraser St,Vancouver,V5V 4H5,(778) 522-9406,,
Little Mountain Montessori School,304 26Th Ave E,Vancouver,V5V 2H5,(604) 709-9621,,
Little Mountain Out Of School Care (Lmosc),1300 29 Ave E,Vancouver,V5V 2T3,(604) 879-7104,,
Little Oak Montessori,708 W 62 Avenue,Vancouver,V6P 2E2,(778) 951-8898,,
Little Oak Montessori School,3403 49Th Ave E,Vancouver,V5S 1M1,(604) 728-8635,,
Little People's Community Preschool,2733 W 41St Ave,Vancouver,V6N 3C5,(604) 261-2219,,
Little Semlin Montessori,2017 1St Ave E,Vancouver,V5N 1B6,(604) 620-9166,,
Little Stars Childcare Center,143 64Th Ave E,Vancouver,V5X 2M3,(778) 889-9654,,
Lord Tennyson Out Of School Care,2650 Maple St,Vancouver,V6J 2B2,(604) 733-5111,,
Ma Montessori Daycare & Preschool,3078 Renfrew St,Vancouver,V5M 3K6,(236) 986-9760,,
Marpole Neighbourhood House,8585 Hudson Street,Vancouver,V6P 4M3,(604) 484-9145,,
Marzanna's Montessori Preschool,4824 Commercial St,Vancouver,V5N 4H1,(604) 871-0620,,
Meta Montessori House,3405 Worthington Dr,Vancouver,V5M 3Y1,(604) 620-6347,,
Mini Meadow Childcare,2773 46Th Ave E,Vancouver,V5S 1A8,(604) 568-1111,,
Moberly Childcare Centre,1052 61St Ave E,Vancouver,V5X 2C4,(778) 895-3185,,
Moloo's Learning Centre,1356 35Th Ave E,Vancouver,V5W 1C1,(778) 867-3185,,
Momiji Japanese School,4010 Victoria Dr,Vancouver,V5N 4N2,(604) 290-5208,,
Monarch Montessori School,4405 8Th Ave W,Vancouver,V6R 2A3,(604) 563-9511,,
Monkey Tree Montessori Preschool,1394 Nanaimo St,Vancouver,V5L 4T6,(604) 677-8339,,
Montessori World Daycare,75 43Rd Ave E,Vancouver,V5W 1S7,(604) 325-3301,,
Mosaic Montessori Preschool,2268 Bayswater St,Vancouver,V6K 4P5,(604) 734-1619,,
Mt Pleasant Neighbourhood House Kid's Peak After School Care,800 Broadway E,Vancouver,V5T 1Y1,(604) 879-8208,,
New Hope Out Of School Child Care,2551 49Th Ave E,Vancouver,V5S 1J6,(604) 321-6130,,
Oasis Montessori Academy,655 8Th Ave W,Vancouver,V5Z 1C7,(604) 928-0951,,
Orca Rising School Age Care,2330 E 37Th Avenue,Vancouver,V5R 2T3,(604) 324-6212,,
Our Lady Of Perpetual Help Junior Kindergarten,2550 Camosun St,Vancouver,V6R 3W6,(604) 221-0002,,
Our Lady Of Sorrows Childcare (Gcc - School Age),575 Slocan St,Vancouver,V5K 3X5,(604) 253-2434,,
Peninsula Montessori Academy Fraser,3456 Fraser St,Vancouver,V5V 4C4,(778) 994-1288,,
Pomme D'api Preschool,2190 E 44,Vancouver,V5P 1N2,(604) 877-1122,,
Projectkids,2465 Crown St,Vancouver,V6R 3V9,(236) 518-1663,,
Promise Vancouver Group Child Care (School Age),558 Powell St,Vancouver,V6A 1G9,(604) 800-4783,,
Quadra Child Care Centre,4315 6Th Ave W,Vancouver,V6R 3Z4,(604) 224-5911,,
Rain Or Shine Child Care Centre,3289 Matapan Cres,Vancouver,V5M 4A9,(604) 258-6593,,
Reach For The Stars Montessori Ii,3606 Nanaimo St,Vancouver,V5N 5H1,(604) 688-7827,,
Riley Park Preschool,4575 Clancy Loranger Way,Vancouver,V5Y 2M4,(604) 257-8652,,
Rising Sun Montessori Daycare,4306 Victoria Dr,Vancouver,V5N 4N5,(604) 568-6889,,
Royal Academy,3695 Moscrop St,Vancouver,V5R 4E9,(778) 322-0288,,
"Scuola D'infanzia ""L'albero Magico""",3075 Slocan St,Vancouver,V5M 3E4,(604) 430-3337,,
Season Explorations Childcare,4534 Gladstone St,Vancouver,V5N 4Z9,(778) 316-6111,,
Seksik Early Care And Learning Centre,570 Cordova St E,Vancouver,V6A 1L7,(604) 834-0220,,
"Service De Garde ""Le Parasol""",7051 Killarney St,Vancouver,V5S 2Y5,(778) 222-8670,,
"Service De Garde ""Le Petit Jardin""",2882 4Th Ave E,Vancouver,V5M 1K8,(778) 877-3030,,
Service De Garde La Marelle,590 65Th Ave W,Vancouver,V6P 2P8,(604) 999-6914,,
Service De Garde Les Aventuriers,4275 Crown St,Vancouver,V6S 2K3,(236) 992-7149,,
Service De Garde Les Copains,Service De Garde V'la L'bon Vent,Vancouver,V5Z 3M6,(778) 239-9027,,
Sexsmith Community Preschool,7410 Columbia St,Vancouver,V5X 3C1,(604) 324-6355,,
Shannon Day Care,290-1200 73Rd Ave W,Vancouver,V6P 6G5,(604) 263-3421,,
Shaughnessy Heights Early Learning Centre,1550 33Rd Ave W,Vancouver,V6M 1A7,(604) 261-6711,,
Shaughnessy Point Grey Out Of School Care Centre,5300 Maple St,Vancouver,V6M 3T6,(604) 261-0515,,
Shining Smile,W 21St-2325 21St Ave W,Vancouver,V6L 1J6,(778) 855-7855,,
Shining Smile Childcare Centre,4749 Osler St,Vancouver,V6H 2Y5,(778) 387-7768,,
Smiley Daycare,77 Malta Pl,Vancouver,V5M 4C4,(604) 416-5050,,
Smiley Daycare Boundary,1133 Boundary Rd,Vancouver,V5K 4T4,(778) 855-4318,,
Societe De La Garderie V'la L'bon Vent,5445 Baillie St,Vancouver,V5Z 3M6,(604) 261-4243,,
South Vancouver Community Montessori Daycare,2325 E 54 Ave,Vancouver,V5S 1X1,(604) 325-4049,,
Spare Time Bobolink,2421 Scarboro Ave,Vancouver,V6P 2L5,(604) 325-1010,,
Spare Time Clubhouse,4251 Ontario St,Vancouver,V5V 3G8,(604) 875-1818,,
Spare Time Fun Centre,1338 W. 67Th Avenue,Vancouver,V6P 2T4,(604) 261-6612,,
Ssocc Southlands Multi-Age Daycare,6426 Dunbar St,Vancouver,V6N 1X6,(604) 377-8385,,
St. Casimir's Day Care Centre,4255 Inverness Str,Vancouver,V5V 4W9,(604) 876-1156,,
St. Francis Of Assisi Preschool,2025 Napier St,Vancouver,V5L 2N8,(604) 253-7311,,
St. Francis Xavier Montessori Child Care Centre-Daycare,428 Great Northern Way,Vancouver,V5T 4S5,(604) 356-7605,,
St. Francis Xavier Montessori Preschool,428 Great Northern Way,Vancouver,V5T 4S5,(604) 254-2714,,
St. Giles Preschool,3737 27Th Ave W,Vancouver,V6S 1R2,(604) 325-0114,,
St. James Day Care Center,3214 10Th Ave W,Vancouver,V6K 2L2,(604) 733-1821,,
St. Patrick's School After School Care,2850 Quebec St,Vancouver,V5T 3A9,(604) 879-4411,,
Stepping Stone Preschool,7284 Cypress St,Vancouver,V6P 5M3,(604) 765-4505,,
Strathcona Montessori Group Child Care,377 Keefer St,Vancouver,V6A 0E4,(604) 569-2169,,
